	image_name	popularity_score	partial_faces	is_female	baby	child	teenager	youth	middle_age	senior	white	black	asian	oval_face	round_face	heart_face	smiling	mouth_open	frowning	wearing_glasses	wearing_sunglasses	wearing_lipstick	tongue_out	duck_face	black_hair	blond_hair	brown_hair	red_hair	curly_hair	straight_hair	braid_hair	showing_cellphone	using_earphone	using_mirror	braces	wearing_hat	harsh_lighting	dim_lighting
19746	10251549_242508332619607_1876488960_a	4.197	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
12020	10175393_532933300161280_186277533_a	4.963	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
9914	10175223_717919961593094_804430378_a	4.521	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1
1602	10005713_1425130117739096_1983129096_a	3.912	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1
621	10005266_777771535586087_1661806414_a	4.468	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	1
41145	925473_543319562444767_68945384_a	3.819	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1
15236	10246130_685866318121090_1198867260_a	4.195	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1
15855	10246182_1495483907339692_749123032_a	4.636	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12662	10245930_258720620976496_509689676_a	5.178	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
13536	10246000_240162879522436_1847495823_a	4.537	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
10381	10175263_620606918019782_1553676282_a	4.886	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1
6187	10013018_279878822188641_753119318_a	4.783	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9845	10175218_1402950366646252_1093504073_a	4.591	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
13398	10245989_468425953288200_1962806455_a	4.986000000000001	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28389	1208423_641754925891030_1964512609_a	4.457	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39694	924336_616868545070230_919137261_a	4.43	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
1283	10005616_1488689008021493_1916529309_a	4.324	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26859	1171722_228047307393435_1867104991_a	4.897	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13588	10246003_633978779988904_915318707_a	4.505	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
37695	1799663_234451633423384_1905195129_a	4.788	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27048	1171920_710081779014309_1032536192_a	4.579	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27386	1172006_493200500785833_1839772406_a	4.021	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7686	10013264_1483908338499846_914908917_a	4.23	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	1	1	1	-1	1	-1	-1
13351	10245986_672007626216680_893545766_a	4.462	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	1	1
19319	10251519_278972725611370_2067594001_a	3.605	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2669	10009801_1397439423866580_1364596402_a	2.997	1	0	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
16682	10249102_1468523836712257_742216204_a	4.44	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
16960	10249122_1412088055720690_744787543_a	3.655	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2432	10009380_584928981614492_906665158_a	4.228	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30184	1515196_1495571087330631_1063960255_a	4.007	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
17758	10249182_759933560696970_1769025758_a	5.185	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
27290	1171985_239695849550989_633172053_a	4.8919999999999995	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
3394	10011216_657386527641732_5704466_a	4.074	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1
31400	1515906_1406466696291687_108985207_a	3.861	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4817	10011475_618141211615662_110680126_a	4.077	-1	-1	-1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
3076	10011150_1605508763008477_1263626391_a	4.5680000000000005	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4706	10011456_296707590487472_589116064_a	4.416	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
27046	1171920_624139637660101_702844521_a	3.23	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9555	10175194_1436577626583983_1759526801_a	3.698	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27508	1172036_643421329062370_167203583_a	4.473	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5808	10012592_1480245058856629_577564228_a	5.012	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28317	1208381_743347509029730_30524007_a	4.441	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11028	10175315_1423552391231932_93849792_a	3.5669999999999997	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
26208	1171075_611142288967549_211844609_a	5.562	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1
2025	10009226_248381135347704_293251039_a	4.81	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
31189	1515839_638518826196827_137929294_a	4.247	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17824	10249187_507099086068566_675908970_a	4.5169999999999995	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	1	1	-1	-1	-1
14643	10246086_489752011125785_2136503417_a	3.748	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2322	10009331_1410053042596702_1104072769_a	4.19	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
16896	10249116_1482164358669517_669996058_a	4.186	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	1
32278	1516284_837547289604143_125043084_a	4.605	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1
17720	10249180_534047686711798_1011896011_a	4.896	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
17370	10249152_1422979754621543_1423334020_a	3.827	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
12272	10175412_565354683562681_759179860_a	3.822	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	-1	-1	-1	-1
26577	1171637_1401432446797183_1949032964_a	4.42	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
15971	10246191_508520052592909_1794308416_a	4.712	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	-1	-1
12721	10245936_214999625376417_1587073513_a	4.496	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
14389	10246066_652123934843183_1005145437_a	4.177	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
17772	10249184_1388059868140233_815136156_a	4.503	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11394	10175345_1424374741146826_712895294_a	4.435	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
15403	10246144_482259668540249_1413531235_a	4.485	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1
19767	10251550_609648159117851_1374047837_a	4.76	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27738	1172097_530982173662817_2002487347_a	4.265	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12774	10245941_229180860607120_482692201_a	4.055	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
12524	10245920_692489234141648_128089815_a	4.823	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
13631	10246006_1490545487835511_1748913072_a	4.087	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
17264	10249145_560437997400812_2037578381_a	3.699	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5059	10011521_391786520963313_1529019694_a	4.367	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1052	10005547_1410066209259823_1618095365_a	4.119	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
27855	1172125_441448375957980_2077096646_a	4.7	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1
16993	10249124_499265490178955_324815010_a	3.906	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1
45327	928484_450330978433837_1178932990_a	3.4560000000000004	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31507	1515931_444214155711554_1383399605_a	3.9410000000000003	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25108	1169991_1384621535113025_182597917_a	4.737	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
11598	10175361_1440108929560891_364937492_a	3.638	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26753	1171686_295224697297262_730030293_a	4.334	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1
38021	1921961_390498977758438_377835305_a	3.9410000000000003	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
236	10004255_1485189365043306_1625114994_a	5.902	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12131	10175402_275437805966590_1144000162_a	3.85	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	1
2998	10009917_240230029516279_1189090042_a	4.85	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
17506	10249162_715990748423921_733696505_a	4.335	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
11067	10175317_770817676262552_1300750781_a	4.212	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1
8911	10175138_477642149029647_637634903_a	4.867	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
7937	10013311_779997338680217_275626591_a	4.6339999999999995	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
10709	10175292_1419864578272559_394740767_a	3.5269999999999997	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29541	1390098_1424121971169791_1238150539_a	3.7110000000000003	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26410	1171201_838490309501497_1341904755_a	4.2989999999999995	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	03d27058678811e394b70a1cf42a31d4_6	4.263999999999999	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1
42870	926731_694309473962159_475846750_a	4.405	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1
10268	10175255_556032171180430_56190771_a	3.66	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
16833	10249112_224075891133633_321695951_a	4.49	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2325	10009331_1474144959482582_1891388089_a	4.513999999999999	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
8788	10175131_1437788359799952_224049447_a	5.681	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
41679	925848_783282138350697_1853344467_a	3.75	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1
12444	10245913_723202537722612_1693539469_a	4.213	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
16962	10249122_1416410371952775_599083958_a	4.475	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1
6522	10013076_585615938196525_462107277_a	4.877	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
17829	10249187_614530101957339_1845106155_a	5.367000000000001	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
15473	10246149_851117478238140_885948575_a	4.441	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	1	-1	1	-1	-1	-1	-1
11684	10175367_733852396645948_1464319245_a	3.9619999999999997	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	1
40643	925236_613590328733710_633240100_a	3.833	-1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
1311	10005630_1438913353016120_1924903735_a	2.917	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38349	1941008_508339389277728_1949118644_a	4.421	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2606	10009769_687393517990989_1123869153_a	4.305	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	1
2177	10009262_489104377856789_192943028_a	5.0969999999999995	-1	1	-1	-1	1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
30779	1515721_1457671224467406_1375834158_a	4.298	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
19812	10251554_233177853537624_486705458_a	3.417	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1
4783	10011469_746656375352741_1106555463_a	4.272	-1	-1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12316	10245904_484787441621185_1567091185_a	4.276	1	1	-1	-1	1	-1	-1	-1	1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
